Institution,Site,Academic_Year,Term,ZIP_Code,Full_or_Part_Time,Headcount
WSU,WSU Davis Center,2020,2,84660,Part-Time,2
WSU,WSU Davis Center,2020,2,84663,Full-Time,1
WSU,WSU Davis Center,2020,2,84664,Part-Time,1
WSU,WSU Davis Center,2020,2,84701,Full-Time,1
WSU,WSU Davis Center,2020,2,84721,Part-Time,1
WSU,WSU Davis Center,2020,2,84754,Part-Time,1
WSU,WSU Davis Center,2020,2,84765,Part-Time,1
WSU,WSU Davis Center,2020,2,84770,Full-Time,1
WSU,WSU Davis Center,2020,2,84770,Part-Time,2
WSU,WSU Davis Center,2020,2,84780,Full-Time,1
WSU,WSU Davis Center,2020,2,84780,Part-Time,1
WSU,WSU Davis Center,2020,2,84784,Part-Time,1
WSU,WSU Davis Center,2020,2,84790,Part-Time,1
WSU,WSU Farmington Station,2020,2,84009,Full-Time,1
WSU,WSU Farmington Station,2020,2,84009,Part-Time,1
WSU,WSU Farmington Station,2020,2,84010,Full-Time,2
WSU,WSU Farmington Station,2020,2,84010,Part-Time,25
WSU,WSU Farmington Station,2020,2,84014,Part-Time,19
WSU,WSU Farmington Station,2020,2,84015,Full-Time,1
WSU,WSU Farmington Station,2020,2,84015,Part-Time,23
WSU,WSU Farmington Station,2020,2,84020,Full-Time,1
WSU,WSU Farmington Station,2020,2,84020,Part-Time,1
WSU,WSU Farmington Station,2020,2,84025,Part-Time,31
WSU,WSU Farmington Station,2020,2,84037,Part-Time,40
WSU,WSU Farmington Station,2020,2,84040,Full-Time,1
WSU,WSU Farmington Station,2020,2,84040,Part-Time,19
WSU,WSU Farmington Station,2020,2,84041,Part-Time,28
WSU,WSU Farmington Station,2020,2,84044,Part-Time,1
WSU,WSU Farmington Station,2020,2,84050,Part-Time,2
WSU,WSU Farmington Station,2020,2,84054,Part-Time,5
WSU,WSU Farmington Station,2020,2,84056,Part-Time,2
WSU,WSU Farmington Station,2020,2,84058,Part-Time,1
WSU,WSU Farmington Station,2020,2,84059,Part-Time,1
WSU,WSU Farmington Station,2020,2,84062,Full-Time,1
WSU,WSU Farmington Station,2020,2,84067,Part-Time,7
WSU,WSU Farmington Station,2020,2,84074,Part-Time,2
WSU,WSU Farmington Station,2020,2,84075,Part-Time,22
WSU,WSU Farmington Station,2020,2,84084,Full-Time,1
WSU,WSU Farmington Station,2020,2,84087,Part-Time,11
WSU,WSU Farmington Station,2020,2,84088,Full-Time,1
WSU,WSU Farmington Station,2020,2,84093,Part-Time,1
WSU,WSU Farmington Station,2020,2,84096,Full-Time,1
WSU,WSU Farmington Station,2020,2,84098,Part-Time,1
WSU,WSU Farmington Station,2020,2,84106,Part-Time,2
WSU,WSU Farmington Station,2020,2,84107,Part-Time,1
WSU,WSU Farmington Station,2020,2,84109,Full-Time,1
WSU,WSU Farmington Station,2020,2,84115,Part-Time,1
WSU,WSU Farmington Station,2020,2,84116,Part-Time,1
WSU,WSU Farmington Station,2020,2,84117,Part-Time,1
WSU,WSU Farmington Station,2020,2,84120,Part-Time,3
WSU,WSU Farmington Station,2020,2,84128,Part-Time,1
WSU,WSU Farmington Station,2020,2,84129,Part-Time,1
WSU,WSU Farmington Station,2020,2,84302,Part-Time,3
WSU,WSU Farmington Station,2020,2,84315,Full-Time,1
WSU,WSU Farmington Station,2020,2,84315,Part-Time,6
WSU,WSU Farmington Station,2020,2,84321,Part-Time,2
WSU,WSU Farmington Station,2020,2,84401,Part-Time,10
WSU,WSU Farmington Station,2020,2,84403,Full-Time,1
WSU,WSU Farmington Station,2020,2,84403,Part-Time,11
WSU,WSU Farmington Station,2020,2,84404,Full-Time,1
WSU,WSU Farmington Station,2020,2,84404,Part-Time,11
WSU,WSU Farmington Station,2020,2,84405,Part-Time,15
WSU,WSU Farmington Station,2020,2,84414,Full-Time,1
WSU,WSU Farmington Station,2020,2,84414,Part-Time,11
WSU,WSU Farmington Station,2020,2,84415,Part-Time,1
WSU,WSU Farmington Station,2020,2,84660,Full-Time,1
WSU,WSU Farmington Station,2020,2,84663,Full-Time,1
WSU,WSU Farmington Station,2020,2,84780,Part-Time,1
WSU,WSU Farmington Station,2020,2,84790,Full-Time,1
WSU,WSU West Center,2020,2,84010,Part-Time,2
WSU,WSU West Center,2020,2,84014,Part-Time,3
WSU,WSU West Center,2020,2,84015,Part-Time,59
WSU,WSU West Center,2020,2,84025,Part-Time,3
WSU,WSU West Center,2020,2,84037,Part-Time,11
WSU,WSU West Center,2020,2,84040,Part-Time,9
WSU,WSU West Center,2020,2,84041,Part-Time,16
WSU,WSU West Center,2020,2,84044,Part-Time,1
WSU,WSU West Center,2020,2,84054,Part-Time,4
WSU,WSU West Center,2020,2,84056,Part-Time,1
WSU,WSU West Center,2020,2,84060,Part-Time,1
WSU,WSU West Center,2020,2,84067,Part-Time,58
WSU,WSU West Center,2020,2,84070,Part-Time,1
WSU,WSU West Center,2020,2,84074,Part-Time,2
WSU,WSU West Center,2020,2,84075,Part-Time,21
WSU,WSU West Center,2020,2,84087,Part-Time,1
WSU,WSU West Center,2020,2,84103,Part-Time,2
WSU,WSU West Center,2020,2,84115,Part-Time,1
WSU,WSU West Center,2020,2,84118,Part-Time,2
WSU,WSU West Center,2020,2,84302,Part-Time,1
WSU,WSU West Center,2020,2,84310,Part-Time,1
WSU,WSU West Center,2020,2,84315,Part-Time,23
WSU,WSU West Center,2020,2,84317,Part-Time,1
WSU,WSU West Center,2020,2,84321,Part-Time,2
WSU,WSU West Center,2020,2,84337,Part-Time,1
WSU,WSU West Center,2020,2,84341,Part-Time,1
WSU,WSU West Center,2020,2,84401,Part-Time,35
WSU,WSU West Center,2020,2,84403,Part-Time,22
WSU,WSU West Center,2020,2,84404,Part-Time,16
WSU,WSU West Center,2020,2,84405,Part-Time,19
WSU,WSU West Center,2020,2,84408,Part-Time,1
WSU,WSU West Center,2020,2,84414,Part-Time,18
